track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,track_7digitalid,shs_perf,shs_work
TRMGCOW12903D05603,The Keeper,SOOWJWB12AB018D1C8,The Keeper,ARRB71R1187FB5751C,9a709693-b4f8-4da9-8cc1-038c911a61be,Bonobo Featuring Andreya Triana,289.2273,0.740060629,0.518625521,2009,6755522,-1,0
TRMGBFO128F92EF90D,M,SOSXRBR12AB017C294,Immolate Yourself,AR1C97Y1187FB36430,453f1594-112e-4d3c-921a-8d14e9c97b2e,Telefon Tel Aviv,222.09261,0.68394172,0.456477647,2009,4874122,-1,0
TRMGFKB128F4247EFB,I Ain't Dead Yet,SOEBLQZ12A6D4FAFD6,Sounds So Good,ARB8H82119B34032E1,9f1c4795-60fb-42e7-a90c-fe75f4a1f4bb,Ashton Shepherd,193.41016,0.679395051,0.390963612,2008,3021254,-1,0
TRMGQWD128F4269F46,Tha Crossroads,SOHVUZY12A8C133AA1,R&B: From Doo-Wop To Hip-Hop,ARUZRFN1187B98AC05,2fa45bbb-0efb-4950-9d40-94bf23cbfec1,Bone Thugs-N-Harmony,222.69342,0.81592342,0.555138322,1995,3187213,-1,0
TRMGQQR12903CCE48F,Let It Go,SOWKQGB12AB018D071,Fragments Of Freedom,ARU3C671187FB3F71B,067102ea-9519-4622-9077-57ca4164cfbb,Morcheeba,283.74159,0.819087196,0.533117125,2000,8479211,-1,0
TRMGQCO128E078EF8E,Silent Night,SODCWZB12A6702135E,Christmas Interpretations,ARR9XGB1187B9912E6,b42eca0f-9381-43db-badb-1cba080a7dc2,Boyz II Men,154.51383,0.790922848,0.601184942,1993,148709,43974,7895
TRMGZOH128EF3514E0,Burn Down The Mission,SOTMKHD12A6D22728C,Tumbleweed Connection,ARTB3OO1187FB49BDA,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,Elton John,379.08853,0.843041503,0.568304112,1970,792667,-1,0
TRMGAAO128F145A556,Lone Justice,SOWQBEW12A67ADE288,Spreading The Disease,AR3B7K91187B98C62E,b616d6f0-ec1f-4c69-8a79-12a97ece7372,Anthrax,276.94975,0.752405625,0.53291616,1985,247575,-1,0
TRMGAAS128F93141FA,Candy,SOJAMVI12AB017B880,Live Lounge 4,ARZS3RD1187FB457CE,24ea074c-59cc-41c5-a5de-f68c2952965f,Paolo Nutini,276.81914,0.811812313,0.53934274,2009,6927437,-1,0
TRMGNGU128F146BC87,Marketplace,SOYICRA12A8C14372A,Aladdin Original Soundtrack Special Edition,AR4KJ751187B9ACBB1,817c68f4-e110-4529-82fa-aec902e9768f,Alan Menken,157.1522,0.571793589,0.508136503,1992,327585,-1,0
TRMGPAQ128E078F39F,Please (Explicit Album Version),SOBBCZE12A67020743,Chapter V,AR3WLE91187B99430A,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,Staind,264.12363,0.863396763,0.551768573,2005,149795,-1,0
TRMGPFD128F146909C,G.L.C.,SOFHQMS12A6D4F8248,Sound Of The Suburbs - A Collection Of The Members Finest Moments,ARZCB001187FB4419B,3c516f6c-0b18-4241-8a9d-7d7bc958912d,The Members,141.92281,0.50920243,0.358315017,1979,314869,-1,0
TRMGPXD128F9314FCC,Live To Tell The Tale,SOQRZNB12AB0184CF6,Chunk of Change,AR6PFD411C8A416424,daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,315.66322,0.764183479,0.497023521,2007,3938487,-1,0
TRMGTWR12903CB3855,Playboys Of The Southwestern World (Album Version),SOLTYZU12AB0189591,The Dreamer,ARV9LSS1187B98C471,2ad66473-ccb3-41d2-8756-b56680cdfe62,Blake Shelton,268.35546,0.778928237,0.661461594,2003,7881176,-1,0
TRMGTET12903CE2711,Jump (For My Love),SOJCGJJ12A8AE48B5D,Get The Party Started: Essential Pop and Dance Anthems,AR74PG51187B9AAFA0,81bac815-97c5-4723-8f0b-4d8edfad1010,The Pointer Sisters,238.62812,0.693887091,0.443512832,1984,6612093,-1,0
TRMGTKH128F1458DCB,Temptation,SOVTPDN12A6D4F660F,Endless,AR5MK521187B98E0B8,0796f847-09ca-4526-b17e-44390dd536ba,Heaven 17,280.00608,0.630928608,0.461558452,1982,241099,-1,0
TRMGTWK128F4271E2C,Damn I Wish I Was Your Lover,SOQXHYA12A8C1344C5,The Best Of Sophie B. Hawkins,ARNF6401187FB57032,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,Sophie B. Hawkins,323.39546,0.713274972,0.377593082,1992,3221174,-1,0
TRMGUWH128F146903A,Sincerit¨¦ Et Jalousie,SOBOUPA12A6D4F81F1,Simple Et Funky,ARZO9UQ1187FB4D261,8bc9464e-5967-477e-a9c3-ad5639d24517,Alliance Ethnik,195.94404,0.509271029,0.437972004,0,314771,-1,0
TRMGUWT128F42608F1,The Quiz,SOBKVMH12A8C133F44,I Was Definitely Made For These Times / The Quiz,ARVWBEJ1187B9AF5CE,b616019a-810c-4b05-a558-ad8406f225ff,Hello Saferide,135.83628,0.656462789,0.437877451,2006,909539,-1,0
TRMGUIR12903CD9E15,Falling,SOCIUSI12AB018DD03,Time Bomb,ARUNUAH1241B9CB6EA,,Iration,242.07628,0.649138966,0.465605097,0,8526765,-1,0
TRMGUMS128F428194C,I Dreamed A Dream,SONCIEY12A8C1353C7,Les Mis¨¦rables - 10th Anniversary Concert,AROQL0S1187FB57CFD,3972cd8f-fb03-4840-8efc-8b5c4a1acda7,Les Mis¨¦rables - 10th Anniversary Concert,278.69995,0.379749174,0.418522133,0,3286450,-1,0
TRMGUMK128F9325BE9,Tonite and Today (What chu' talkin' 'bout),SOZXWGC12A6D4FA3A5,Knife Play,AR2O4CE1187B9B7C7A,8b431ac6-0806-4e4a-9b6b-1734370fa890,XIU XIU,322.37669,0.715110954,0.458580135,2002,6045016,-1,0
TRMGUNA128F92E4CC0,Eres,SOJOBCM12AB017F347,Viento A Favor,ARUXOWB1187FB3F562,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernandez,235.38893,0.756892025,0.458763439,2007,4276233,-1,0
TRMGEUL128F9303BD2,Los Piratas,SOXTWUQ12AB0181B88,Los Reyes De La Cancion,ART6QCS1187FB40CBD,2d6d27d3-b18b-4436-b174-b155ca917ab6,Los Aut¨¦nticos Decadentes,186.09587,0.610330728,0.407821565,1997,5419306,-1,0
TRMGSCT128F9336C96,Go On_ Say It,SOFMSPM12AB01858E1,3 Rounds and a Sound,AROUBGL11E2835D696,215f057c-fb64-4b27-abf2-1871e71912d9,Blind Pilot,198.53016,0.673664422,0.468636122,2008,4104768,-1,0
TRMGSHL128F92F5E7B,Street Of Dreams,SOJUERX12AB0184DE1,Chinese Democracy,ARM7EDF1187B9B3FA1,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,286.32771,0.844085061,0.71366982,2008,3787068,-1,0
TRMGVNT128F42886E2,Soledad (vivo),SOTWYWC12A8C13AAF0,En vivo,ARX2F7M1187B9A5563,55441123-89a2-49ab-ae3f-df7a3e86835a,Man¨¢,371.722,0.693444356,0.515829194,0,1074885,-1,0
TRMGVZQ128F42278BD,Sculpture,SOTGLJZ12A6D4FCD64,Sculpture,ARRA0I71187B99F1A9,48df54af-a70c-4ba1-8489-33688c001ac1,Skalpel,291.16036,0.629919341,0.457765164,2000,1280558,-1,0
TRMGVXA128F147A025,Prelude 12/21,SOKNBWG12A58A7D0C8,DECEMBERUNDERGROUND,AR2FAMK1187FB4CF60,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,AFI,94.51057,0.909247283,0.554938522,2006,401842,-1,0
TRMGDPT128F429B560,The Shortest Distance between Two Points Is a Straight Line,SORTKNF12A8C13E561,Room Temperature,ARLKQJN1187FB57135,74171cb6-1ff8-42bd-be8a-96660c22e3e0,Simon Joyner,247.09179,0.65849375,0.435406945,0,1174286,-1,0
TRMGDUG128F92DD084,Sognami,SOQKIIH12A8C145909,Il Cielo Ha Una Porta Sola Deluxe Edition,AR1Z6RP1187B9ADD04,b7c5cc40-c061-44ed-8b2b-d0ff774603c8,Biagio Antonacci,240.22159,0.576228722,0.342902805,2007,4796751,-1,0
TRMGOLR128F933A7DB,Survive,SOYDERO12A6D4F72BC,The Sufferer & The Witness,ARZWK2R1187B98F09F,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,221.46567,0.847081688,0.625080481,2006,4128282,-1,0
TRMGOXA128F421FBC0,Peruvian Cocaine,SOPFCVN12AF72A7FF1,Revolutionary Vol. 2,ARHKLFI1187B9ADBC2,ef4db186-ff43-4708-a713-3ce1e05657a1,Immortal Technique,288.73098,0.791229365,0.475612577,2004,1885693,-1,0
TRMGOXJ128F4241313,Clenching The Fists Of Dissent (Explicit Album Version),SONUFPO12A8AE463D3,The Blackening,ARH2SC11187B9B53D7,a294e8f8-f008-484f-a7b4-3b5ee39d0eb8,Machine Head,636.78649,0.798800885,0.548126125,0,1432561,-1,0
TRMGXYE128F422D114,Juguete De Nadie,SOFLMLE12A8AE46FFC,Super Exitos,AROB9PV1187B9909D2,6c6755b2-627d-4e9c-b4b4-ab96603cf916,Puerto Rican Power,305.44934,0.579879193,0.423165503,1992,2581107,-1,0
TRMGXPF128F145678C,Comforter,SOSHFXW12A6D4F7A44,If I Ever Fall In Love,ARP4J5Q1187B99171D,00b41159-d8c8-4c5d-9ce4-804e67050825,Shai,250.5922,0.657823757,0.420958745,1992,230616,-1,0
TRMGXYO128F92F097B,With Pen In Hand,SOZHWTM12A8C14229F,Country Heartbreakers,ARN9BOP1187B98E918,23e67b45-a55c-4f69-b882-b0fd04e6cc1d,Johnny Darrell,193.01832,0.349072988,0.259546182,0,6780972,102711,102709
TRMGXFT12903CEAE87,Pot Kettle Black,SOEVTMA12AB017D1F4,Pot Kettle Black,AR1O7ZH1187B9A5621,4c730f5d-a27c-49fc-b505-23c2c61a6840,Tilly & The Wall,169.58649,0.691910581,0.455433342,2008,8596720,-1,0
TRMGXXB128F145607E,Stand Up And Shout,SODVSOP12A6D4F7681,Holy Diver,AR65HBF1187FB581D2,c55193fb-f5d2-4839-a263-4c044fca1456,Dio,199.81016,0.771320569,0.462061093,1983,228458,-1,0
TRMGXDB128F426DB8F,That 70's Song (Based on "In The Street"),SOKWIQY12A8C13409D,Authorized Greatest Hits,AREMEW61187B9B62DD,9f870653-72b0-4c6d-8c59-439a95963e09,Cheap Trick,170.60526,0.739564013,0.570342582,2000,3202936,-1,0
TRMGKKR128F146301B,A Bitch Iz A Bitch (Explicit) (Digitally Remastered 02),SOZTRGA12A58A7AF50,N.W.A. Greatest Hits (World),ARSL5SP1187B9A7AE0,3a54bffa-2314-44a2-927b-60144119c780,N.W.A.,195.63057,0.747708669,0.52040786,0,286206,-1,0
TRMGKZL12903CB80DB,Counting to 100,SOOQYDB12A8C13F328,Twenty Three Places,ARHG1ZS1187B98C026,aac7d2e7-4e25-40ca-873e-3930acac4626,Matt Wertz,236.93016,0.726971579,0.515889634,2003,7411701,-1,0
TRMGYHR128F92F9039,Tiger Feet,SOHETNQ12A6D4F848A,Original Hits - Pub Jukebox,AR8NKGL1187B98F57A,ea8851fb-f1ca-4012-87af-f2205d468a25,Mud,229.32853,0.641246512,0.478670254,0,6815667,-1,0
TRMGYTZ128F4281923,Bird Guhl,SOURKWT12A81C217C1,I Am A Bird Now,ARBHCP31187FB4D417,90cc2464-234e-4da0-b39b-576f36e633bc,Antony & The Johnsons,194.2722,0.732790176,0.512521419,2005,2947976,-1,0
TRMGYCN128F92D0713,Low Man,SOHJAPN12A8C143198,The Thief & The Heartbreaker,ARPPM3T1187FB585CB,68b3fbf1-66b7-46d2-b93a-75c2dc2cc644,Alberta Cross,163.47383,0.644300789,0.459124377,2007,3599751,-1,0
TRMGYZD128F14956D9,Don't Sweat The Technique,SOWUGAH12A6D4F982E,Don't Sweat The Technique,ARWC1WN1187FB516CE,925228de-bbe5-4c7b-b76f-78e382ec9148,Eric B. & Rakim,262.84363,0.578056456,0.500946376,1992,558667,-1,0
TRMHMZK128F1496B88,A La villa,SOFKKLT12A6D4FAB36,Sol¨® De Noche,ARNGZ3K1187FB4596F,bbd05acc-33f0-4db6-bc01-41c8b4bfe2df,No Te Va Gustar,35.86567,0.604815942,0.45051898,1999,563933,-1,0
TRMHWMW128F4242DE6,Country Comes To Town,SONXVIY12A8C134EA9,Toby Keith 35 Biggest Hits,ARHATLI1187FB52C76,2f951906-5629-4fef-a260-5033151c162a,Toby Keith,218.04363,0.80371583,0.688381697,1999,2675987,-1,0
TRMHWDD128F14A5621,Stall Out (Album Version),SOXZKLH12A6D4FAFE5,Mutemath,ARGITL31187B9892BE,6e855495-c063-4052-a26d-959c3f226c87,Mutemath,426.65751,0.766264436,0.608603985,2006,629749,-1,0
TRMHWGU128F429B281,Still Dreaming (Album Version),SOYRPCH12A8C13DD08,Arrivals & Departures,AR10USD1187B99F3F1,d89de379-665d-425c-b2e9-41b95d1edb36,Silverstein,237.68771,0.80113645,0.605507136,2007,1172462,-1,0
TRMHWSF128F934D22D,Go Home,SOIBNKE12AB0181BB6,Eliza Doolittle EP,ARZBUXC11C8A4163A3,c45c1037-5469-420c-ac21-83841efd815d,Eliza Doolittle,178.23302,0.510524168,0.559705429,2010,7161967,-1,0
TRMHWLP12903CD8889,Memories,SOZHLFT12A8C13BA52,Lounge Classics Double Pack - 40 Timeless Chilled Cool Bar Grooves,AR2Y4271187FB509B8,8f389bf5-a950-4a2f-a962-daf08151ee33,Waldeck,230.08608,0.648378714,0.476408191,2005,8996807,-1,0
TRMHGPF128F426BE7F,Year 3000,SONMWXV12AB01803B4,S.O.S,ARWQ4AM1187B9AD5F8,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,201.32526,0.881245446,0.593796864,2006,2853976,-1,-250
TRMHGEW12903CC1516,Beach Baby,SOKGRCB12A8C14135B,Top Of The Pops - One Hit Wonders,ARSR2M31187B98D9D2,490f76ca-d6b4-4729-8889-7b97d48373c9,First Class,284.52526,0.68270534,0.332031292,1974,7450400,-1,0
TRMHHKC12903CF47E4,Slow And Easy,SOIHTFQ12AC960A19E,All The Greatest Hits,ARG6GDG1187B9AA148,d5b38919-f3b3-4edc-bcd6-417a1139ae3f,Zapp & Roger,311.32689,0.586289355,0.393058498,0,6686176,-1,0
TRMHHPP128E0785853,Sassafras Roots (Album Version),SOMNGQT12A6701F99B,Dookie,ARV3CRH1187B9A1B21,084308bd-1654-436f-ba03-df6697104e19,Green Day,157.6224,0.859513993,0.812307796,1994,75027,-1,0
TRMHHRK128F932A818,All Men Are Liars,SOLPVAQ12AB017EB35,Quiet Please... The New Best Of Nick Lowe,ARNJ2C31187B9B3239,cd09b0d0-1994-46ba-88bb-47d79f054396,Nick Lowe,203.75465,0.634280923,0.436609577,0,4623393,-1,0
TRMHHMG12903CA2EB3,Stripper,SOLHTZR12AF729EC01,Ribbed Music For The Numb Generation,ARBUB7C1187B98CEA5,31f3679c-fbed-424b-a611-65a73912928c,Sohodolls,216.78975,0.68486637,0.416140027,2007,6348872,-1,0
TRMHHYT128E078F4F0,Here He Comes (Lover Man),SOWYSFD12A6701DF67,South Saturn Delta,ARNDL191187FB51583,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,393.32526,0.840963901,0.587869152,1997,150176,-1,0
TRMHRDA128F92E3541,Shut Your Eyes,SOZPRNU12A58A7B1CF,Eyes Open,ARVN9FZ1187FB393F1,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,197.09342,0.818319359,0.667294596,2006,4270185,-1,0
TRMHRAX12903CF61FE,Happy Ever After,SOZTPKI12AB0189317,Original Hits - The Girls,AR3GYSX1187B98D2FF,4cedbd59-60f8-4a0e-9b81-346220311123,Julia Fordham,225.38404,0.565473032,0.381956931,1988,8642714,-1,0
TRMHBFN128F423924C,Ghost Of Corporate Future [Live in California 2006],SOWPUTS12A81C22477,Live In California 2006 EP,AR4UL0A1187FB36895,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,188.36853,0.803633876,0.663526024,0,1385971,-1,0
TRMHBXZ128F4238406,Entre Dos Aguas,SOBBMDR12A8C13253B,Flamenco Para Ni?os,ARC1SF21187FB51D0F,7bc8dd01-35ea-4b18-a64d-3a364dc76a52,Paco De Lucia,358.24281,0.633119276,0.41771845,1976,2631392,-1,0
TRMHBNJ12903CF116E,Relegate the Judge,SOXZSEH12AC468CABB,Live Gasometer 2009,ARNSECX11E2835DB52,e7767b5f-cd56-458c-9fa1-9c111ce66c28,Amity in fame,290.5073,0.481432558,0.431874244,2008,8622085,-1,0
TRMHFXT12903D13D88,Police Car,SOPUWBY12AB0181BA6,Skinny Genes,ARZBUXC11C8A4163A3,c45c1037-5469-420c-ac21-83841efd815d,Eliza Doolittle,200.30649,0.510524168,0.559705429,2010,8764602,-1,0
TRMHQTE128F4250E53,Silent Shout,SOETSTN12A81C219A9,Silent Shout,AR7DBMA1187FB516B1,cf16d0a3-9d9c-44d4-b610-f0baccc27912,The Knife,292.54485,0.769098837,0.487848389,0,3061666,-1,0
TRMHQXM128F92F2E8E,Wild Wild West,SOEYBJZ12AF729C4E3,Greatest Hits,ARTOG9T1187B99074E,5bae7081-64ef-4473-825a-38d310deb14c,Will Smith Featuring Dru Hill & Kool Mo Dee,245.52444,0.784971391,0.582306725,1999,4347334,-1,0
TRMHQMH128F423EB56,Dress,SOJVGHA12A8C13300F,Dry,ARUP4RZ1187B9A4DEF,e795e03d-b5d5-4a5f-834d-162cfb308a2c,P J Harvey,198.29506,0.818336473,0.581697512,1991,2069665,-1,0
TRMHQJA128E0781AA3,Octopus,SOKHTYK12AF72A46AF,The Madcap Laughs,ARMLZE11187B9B34D3,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,227.91791,0.668390543,0.512926302,1969,7040,68526,68526
TRMHZDS12903CF6911,Birdland,SOQBDRJ12AC46867C8,Carnival '99,ARWTFGY1187B992CBA,cff95140-6d57-498a-8834-10eb72865b29,The String Cheese Incident,771.02975,0.646637336,0.489630459,2000,8156797,-1,-875
TRMHZSK128EF35A24C,That's Life (Album Version),SOZUPRX12A6D4F659D,Call Me Irresponsible,ARN0YZ71187B9BA57B,611700cf-27f0-4dc9-ae80-c513a767853e,Michael Bubl¨¦,254.04036,0.825482552,0.79299013,2007,840330,53147,52387
TRMHZLT12903CEA646,If Work Permits,SOACZYB12A8C13DBB0,Dog Problems,ARCPYBD1187B9A56CE,fc884979-b61f-44bb-bc35-694b818d328d,The Format,325.642,0.580715037,0.412373026,0,6644741,-1,0
TRMHIDV128F4248FA1,Wake Up,SOUVDUA12A8C136305,Wake Up,ARF6ZTO1187FB3684F,e2c3c508-f0ab-49af-92c9-a81d66d67405,Story Of The Year,211.80036,0.806762596,0.580095045,2008,2703966,-1,0
TRMHIDI128F1454C31,I'm Gonna Be Around,SOYYSDE12A6D4F78C7,That's WhyYou Go Away,ARZU6MI1187FB58636,3943ae31-40b4-4de5-a4d6-819d9f3de72e,Michael Learns To Rock,225.88036,0.62315605,0.495456335,1997,221752,-1,0
TRMHIXI12903CD1D4A,Tomorrow's Just Another Day,SOFUGVT12A6BD4F997,Total Madness,ARJIQGE127D395D4E3,,Madness,194.01098,0.640170104,0.478388818,1981,6543896,-1,0
TRMHIPC128F42481F2,Sound Of Madness (Album Version),SOLLWCK12A6D4FB0B9,The Sound of Madness,ARGCBAJ1187FB3F481,adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,Shinedown,233.97832,0.796817297,0.675191947,2008,3022029,-1,0
TRMHAAA128C7196A43,Who's David,SOAXIGU12A6310E832,A Present For Everyone,ARH85T41187FB41809,ee7cd965-254c-4333-a43d-54cb47143dec,Busted,210.59873,0.679202439,0.438922025,0,1950,-1,0
TRMHAJE128F429B800,Falls Apart,SOXEKUC12A8C13DD35,X2008,AR9RYZP1187FB36C6A,1339fab0-3ad8-4b8e-afac-7b7ae34509c7,Thousand Foot Krutch,214.77832,0.80595815,0.643456379,2007,1853458,-1,0
TRMHNDM128E0780F83,Warrior Part 2,SOPJELC12AF729D962,The Hunger For More,ARD39VZ1187B9B9A57,8a6ccf62-b8fa-46d7-87df-f2dd14e6280d,Lloyd Banks,218.01751,0.725843499,0.601187378,2004,3899,-1,0
TRMHUPX128F4286774,Heart It Races,SORNMHI12A8C13C0B7,Electronic Beats Collectables Volume 1 Digital,ARIW1BH1187FB4C94A,b91f0973-002e-4237-a39f-c7e02e786e53,Architecture In Helsinki,174.21016,0.807876868,0.505181616,2007,1736164,-1,0
TRMHUNF128F4255AC8,Ainda Lembro,SONSRUI12A81C204B8,Barulhinho Bom - BoxSet,ARCEXLE1187FB3A93E,f81f19b9-c76e-43ac-8656-bb56071785fb,Marisa Monte,218.64444,0.694133377,0.422103074,1991,3087919,-1,0
TRMHULF128F4269009,It All Dies Anyway,SOLXRGJ12A8C13AE91,Kings & Queens,ARV1L7J1187B98DD57,b916a410-ee27-4f15-92ce-1ce2b60e7697,The Gits,266.9971,0.584788954,0.402490265,1992,2841823,-1,0
TRMHUMP128F92F6E43,Learn The Hard Way,SOTMUMP12A8C1422D3,Daredevil - The Album (Music From The Motion Picture),ARPAAHK1187B9ABB00,bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,174.34077,0.847451713,0.779968005,2002,6806946,-1,0
TRMHEPE128F9345CA2,Uptown Girl,SOCTKYL12AB01896E4,Have A Ball,AR0HQE41187B9A28D3,9478e346-7c52-4780-9555-3d1577f0b905,Me First And The Gimme Gimmes,141.97506,0.743505061,0.503136873,1996,6177073,10814,53
TRMHSMP128E0798999,Rebirth of Slick (Cool Like Dat) (2005 Digital Remaster) (Explicit),SOOWOSS12A67ADE2D3,Beyond The Spectrum - The Creamy Spy Chronicles,ARTOXOB1187B9B78C1,ff44f779-74ab-48f8-aac3-39ebe8f7c18e,Digable Planets,261.11955,0.713868675,0.45116292,0,196901,-1,0
TRMHSWE128F42AD889,O Manolis,SOKMXIV12A8C140B3C,Disko Partizani,ARFCYCX1187FB3A704,fc79b760-fc4a-4efa-b0e5-f0387d7cd25f,Shantel,227.5522,0.692455169,0.39575518,2007,1273833,-1,0
TRMHSQV128F9337B3D,All You Need Is Me,SOMQKFF12B0B80B2BD,Years Of Refusal,AR914BW1187FB45A1B,013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,192.7571,0.772229399,0.557766778,2008,4109937,-1,0
TRMHVQO128F92FE2C2,Busy Child,SOWCEQC12AF72A2B64,Vegas - (10th Anniversary Edition),ARNRPI31187B9AC699,aaf09f31-bb5c-43e5-9f54-bb6554c33a71,The Crystal Method,444.62975,0.740796632,0.555741673,1997,6836881,-1,0
TRMHVFF128E078AFCD,The Boy Is Mine (Duet With Monica) (LP Version),SOFWRIC12A6701E9EE,Never Say Never,ARHUXPN121318C57F6,,Brandy duet with Monica,291.39546,0.858761958,0,0,128792,-1,0
TRMHVGV12903CC68D2,Wonderwall,SOBJSLW12A6D4F9158,Kids Lullaby Pac,ARGHBVV1187FB4D57A,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,248.5024,0.850945477,0.60709944,2003,7472008,-1,0
TRMHVYM128F93234B3,Don't Walk Away,SOUBEXV12AB01804A4,Hannah Montana The Movie,ARYAVBS1187FB5B46C,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,166.47791,0.877591126,0.711128208,2009,4593364,-1,0
TRMHVXG128F9321308,Cartoon Heroes,SOOZHTM12A6D4F910E,Hits'n'Kids,AR7WSQE1187FB4CF08,c2aa7d6f-ea94-4ee1-b138-deab27b280d3,Aqua,218.48771,0.776289114,0.569596033,0,6981018,-1,0
TRMHDMI128F4237574,Love Me For Me (Album Version),SOCBZXJ12A58A7ACB6,Headstrong,ARW8LQ71187B99BFC6,1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,225.07057,0.828271929,0.500454598,2007,1377265,-1,0
TRMHDLW128F92F9922,Ghosts (Demo),SOXXNPL12AB017DB4A,Lungs,ARNCHOP121318C56B8,318800be-8f93-4f9e-82f6-3f551598aa93,Florence + The Machine,178.49424,0.818803869,0.759102227,2009,5375097,-1,0
TRMHOWV128F92C1ECE,Dear Jamie...Sincerely Me,SOVVXHG12A8C141D61,Here (In Your Arms),ARCE0IX1187FB528B4,3fa7095b-4447-465e-a784-14b07789d7a1,Hellogoodbye,261.74649,0.83359172,0.574531374,2006,3533217,-1,0
TRMHOSA128F42414B2,A Dream,SOSFGBT12A8C132D50,Seasons Greetings (Seasons Version),ARFSFUS1187B99101C,e91dcb84-c905-4f03-a9ec-c1ecd55ff3ed,Rebecka T?rnqvist,169.37751,0.535284719,0.357019812,0,2082964,-1,0
TRMHOWW128F4284897,I'll Write A Song For You,SOPMZAM12A58A7C56B,Super Hits,ARVWJM61187B9B7715,535afeda-2538-435d-9dd1-5e10be586774,Earth_ Wind & Fire,319.50322,0.7123291,0.550917938,1977,3298935,-1,0
TRMHXBU128F932A16D,Burnin' Up,SOPKTEV12A8C141E33,2009 GRAMMY Nominees,ARWQ4AM1187B9AD5F8,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,175.12444,0.881245446,0.629804529,2008,4045696,-1,0
TRMHXOO128F429E96A,Nude As The News,SOLAHSV12A8C1341B1,What Would The Community Think,AR91NIO1187FB4D732,05755bf1-380c-487f-983f-d1a02401fa28,Cat Power,263.3922,0.80679225,0.51786632,1996,1193019,-1,0
TRMHKSL128F423F5F2,Song Of Hope (Heaven Come Down),SONNMAM12A8C131C4E,Texas Sized Worship,ARHG3RJ1187B995079,93f8727c-23d2-49f8-9d7a-9bc206bca9e2,Robbie Seay Band,325.642,0.651410229,0.459304187,2007,2660642,-1,0
TRMHKKP128F426974F,Bullet Tells The Truth,SOAOOWF12A8C1347EC,Man On Fire,AR71A931187B99CDD9,8974da95-e631-45aa-8fd7-aa0c2795f997,Harry Gregson-Williams,95.84281,0.622874939,0.461245798,2004,3185174,-1,0
TRMHKSZ128F935A3D6,Skorpion,SOTNQFW12AB0183BD9,2004/4/2,AR10KWE1187FB37CA9,ae58b0f3-cb41-4ec8-a201-a8f8f2f0e68f,Postgirobygget,206.18404,0.486851579,0.413398413,2001,7215693,-1,0
TRMHKME128F93176E5,Smile,SOZEOAM12A58A79EF7,Smile,ARA76DO1187FB57EDF,fa5b11ff-a987-4e95-a7ad-d5e0d615cd38,Hocus Pocus / Omar,201.61261,0.70552924,0.439153119,0,5500401,-1,0
TRMHKBT128F932478F,Fool (If You Think It's Over) (LP Version),SOLDRLP12A6701CE5E,Love In The 70's,AR3793X1187FB50CB3,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,244.29669,0.643182773,0.500246179,0,4015185,-1,0
TRMHYXL128F423739F,Wave Goodbye (Real/Rhapsody Version),SOPJGJE12A5891F834,Live In The Studio,AR7GORQ1187B992A58,cde5228d-8d6d-48a6-8d60-2c9968fa90ff,Steadman,234.1873,0.544387774,0.374991116,0,1376482,-1,0
TRMCMYP128F145BC3D,The Maestro,SOMMONH12A6D4F41CD,Check Your Head,ARLHO5Z1187FB4C861,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,172.22485,0.853124523,0.591628024,1992,253738,-1,0
TRMCMTV128E078C118,Southern Cross  (LP Version),SOULRND12A670205EF,Greatest Hits,ARSFKG71187FB3D66F,cfafad90-b736-4c74-8ded-f3f4d7b2c792,Crosby_ Stills & Nash,284.29016,0.703818111,0.474953564,2005,135068,-1,0
TRMCMRW12903CBD2B1,Love Me Like You Mean It (LP Version),SOXNRNY12AB018458F,How Lucky I Am,ARG09R51187FB4D5C2,e03c5f07-71e9-4e3c-a9fd-2a90e61d2f2e,Bryan White,208.27383,0.598726841,0.426892681,1999,8408997,-1,0
